Father,Father Name,Father No of pairs,Father Qty,Child,Child Name,Child Qty,Process,Process Order
3-FB-3290Z-BR-X10,Footwear-Pride-3290Z-Brown-Giants-10-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X10,Footwear-Pride-3290Z-Brown-Giants-10-Export,1,1,7-SC-0247,Packing Materials-SMALL CARTON VKC PRIDE EE 11X12 EXPORT PLAIN,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X10,Footwear-Pride-3290Z-Brown-Giants-10-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X10,Footwear-Pride-3290Z-Brown-Giants-10-Export,1,1,4-MPU-3290-BR-G10,Semi Finished-MOULDED PU PAIR-3290-Brown-Gents-10,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X11,Footwear-Pride-3290Z-Brown-Giants-11-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X11,Footwear-Pride-3290Z-Brown-Giants-11-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X11,Footwear-Pride-3290Z-Brown-Giants-11-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-BR-X11,Footwear-Pride-3290Z-Brown-Giants-11-Export,1,1,4-MPU-3290-BR-X11,Semi Finished-MOULDED PU PAIR-3290-Brown-Giants-11,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X11,Footwear-Pride-3290Z-Brown-Giants-11-Export,1,1,7-SC-0247,Packing Materials-SMALL CARTON VKC PRIDE EE 11X12 EXPORT PLAIN,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X11,Footwear-Pride-3290Z-Brown-Giants-11-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X11,Footwear-Pride-3290Z-Brown-Giants-11-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X12,Footwear-Pride-3290Z-Brown-Giants-12-Export,1,1,7-SC-0247,Packing Materials-SMALL CARTON VKC PRIDE EE 11X12 EXPORT PLAIN,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X12,Footwear-Pride-3290Z-Brown-Giants-12-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X12,Footwear-Pride-3290Z-Brown-Giants-12-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X12,Footwear-Pride-3290Z-Brown-Giants-12-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-BR-X12,Footwear-Pride-3290Z-Brown-Giants-12-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X12,Footwear-Pride-3290Z-Brown-Giants-12-Export,1,1,4-MPU-3290-BR-X12,Semi Finished-MOULDED PU PAIR-3290-Brown-Giants-12,1,Small_Carton_Packing,2
3-FB-3290Z-BR-X12,Footwear-Pride-3290Z-Brown-Giants-12-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G07,Footwear-PRIDE-3290Z-Tan-Gents-07,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G07,Footwear-PRIDE-3290Z-Tan-Gents-07,1,1,4-MPU-3290-TA-G07,Semi Finished-MOULDED PU PAIR-3290-Tan-Gents-07,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G07,Footwear-PRIDE-3290Z-Tan-Gents-07,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G07,Footwear-PRIDE-3290Z-Tan-Gents-07,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G07,Footwear-PRIDE-3290Z-Tan-Gents-07,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-TA-G07,Footwear-PRIDE-3290Z-Tan-Gents-07,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G07,Footwear-PRIDE-3290Z-Tan-Gents-07,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G08,Footwear-PRIDE-3290Z-Tan-Gents-08,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G08,Footwear-PRIDE-3290Z-Tan-Gents-08,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G08,Footwear-PRIDE-3290Z-Tan-Gents-08,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-TA-G08,Footwear-PRIDE-3290Z-Tan-Gents-08,1,1,4-MPU-3290-TA-G08,Semi Finished-MOULDED PU PAIR-3290-Tan-Gents-08,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G08,Footwear-PRIDE-3290Z-Tan-Gents-08,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G08,Footwear-PRIDE-3290Z-Tan-Gents-08,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G08,Footwear-PRIDE-3290Z-Tan-Gents-08,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G09,Footwear-PRIDE-3290Z-Tan-Gents-09,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G09,Footwear-PRIDE-3290Z-Tan-Gents-09,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G09,Footwear-PRIDE-3290Z-Tan-Gents-09,1,1,4-MPU-3290-TA-G09,Semi Finished-MOULDED PU PAIR-3290-Tan-Gents-09,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G09,Footwear-PRIDE-3290Z-Tan-Gents-09,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-TA-G09,Footwear-PRIDE-3290Z-Tan-Gents-09,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G09,Footwear-PRIDE-3290Z-Tan-Gents-09,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G09,Footwear-PRIDE-3290Z-Tan-Gents-09,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G10,Footwear-PRIDE-3290Z-Tan-Gents-10,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G10,Footwear-PRIDE-3290Z-Tan-Gents-10,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-TA-G10,Footwear-PRIDE-3290Z-Tan-Gents-10,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G10,Footwear-PRIDE-3290Z-Tan-Gents-10,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G10,Footwear-PRIDE-3290Z-Tan-Gents-10,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G10,Footwear-PRIDE-3290Z-Tan-Gents-10,1,1,4-MPU-3290-TA-G10,Semi Finished-MOULDED PU PAIR-3290-Tan-Gents-10,1,Small_Carton_Packing,2
3-FB-3290Z-TA-G10,Footwear-PRIDE-3290Z-Tan-Gents-10,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X10,Footwear-PRIDE-3290Z-Tan-Giants-10-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-TA-X10,Footwear-PRIDE-3290Z-Tan-Giants-10-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X10,Footwear-PRIDE-3290Z-Tan-Giants-10-Export,1,1,4-MPU-3290-TA-G10,Semi Finished-MOULDED PU PAIR-3290-Tan-Gents-10,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X10,Footwear-PRIDE-3290Z-Tan-Giants-10-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X10,Footwear-PRIDE-3290Z-Tan-Giants-10-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X10,Footwear-PRIDE-3290Z-Tan-Giants-10-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X10,Footwear-PRIDE-3290Z-Tan-Giants-10-Export,1,1,7-SC-0247,Packing Materials-SMALL CARTON VKC PRIDE EE 11X12 EXPORT PLAIN,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X11,Footwear-PRIDE-3290Z-Tan-Giants-11-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X11,Footwear-PRIDE-3290Z-Tan-Giants-11-Export,1,1,4-MPU-3290-TA-X11,Semi Finished-MOULDED PU PAIR-3290-Tan-Giants-11,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X11,Footwear-PRIDE-3290Z-Tan-Giants-11-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X11,Footwear-PRIDE-3290Z-Tan-Giants-11-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X11,Footwear-PRIDE-3290Z-Tan-Giants-11-Export,1,1,7-SC-0247,Packing Materials-SMALL CARTON VKC PRIDE EE 11X12 EXPORT PLAIN,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X11,Footwear-PRIDE-3290Z-Tan-Giants-11-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-TA-X11,Footwear-PRIDE-3290Z-Tan-Giants-11-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X12,Footwear-PRIDE-3290Z-Tan-Giants-12-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X12,Footwear-PRIDE-3290Z-Tan-Giants-12-Export,1,1,7-SC-0247,Packing Materials-SMALL CARTON VKC PRIDE EE 11X12 EXPORT PLAIN,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X12,Footwear-PRIDE-3290Z-Tan-Giants-12-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X12,Footwear-PRIDE-3290Z-Tan-Giants-12-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X12,Footwear-PRIDE-3290Z-Tan-Giants-12-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-TA-X12,Footwear-PRIDE-3290Z-Tan-Giants-12-Export,1,1,4-MPU-3290-TA-X12,Semi Finished-MOULDED PU PAIR-3290-Tan-Giants-12,1,Small_Carton_Packing,2
3-FB-3290Z-TA-X12,Footwear-PRIDE-3290Z-Tan-Giants-12-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G06,Footwear-PRIDE-3290Z-White-Gents-06-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G06,Footwear-PRIDE-3290Z-White-Gents-06-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G06,Footwear-PRIDE-3290Z-White-Gents-06-Export,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G06,Footwear-PRIDE-3290Z-White-Gents-06-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G06,Footwear-PRIDE-3290Z-White-Gents-06-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G06,Footwear-PRIDE-3290Z-White-Gents-06-Export,1,1,4-MPU-3290-WT-G06,Semi Finished-MOULDED PU PAIR-3290-White-Gents-06,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G06,Footwear-PRIDE-3290Z-White-Gents-06-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-WT-G07,Footwear-PRIDE-3290Z-White-Gents-07-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G07,Footwear-PRIDE-3290Z-White-Gents-07-Export,1,1,4-MPU-3290-WT-G07,Semi Finished-MOULDED PU PAIR-3290-White-Gents-07,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G07,Footwear-PRIDE-3290Z-White-Gents-07-Export,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G07,Footwear-PRIDE-3290Z-White-Gents-07-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G07,Footwear-PRIDE-3290Z-White-Gents-07-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G07,Footwear-PRIDE-3290Z-White-Gents-07-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G07,Footwear-PRIDE-3290Z-White-Gents-07-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-WT-G08,Footwear-PRIDE-3290Z-White-Gents-08-Export,1,1,4-MPU-3290-WT-G08,Semi Finished-MOULDED PU PAIR-3290-White-Gents-08,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G08,Footwear-PRIDE-3290Z-White-Gents-08-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G08,Footwear-PRIDE-3290Z-White-Gents-08-Export,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G08,Footwear-PRIDE-3290Z-White-Gents-08-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-WT-G08,Footwear-PRIDE-3290Z-White-Gents-08-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G08,Footwear-PRIDE-3290Z-White-Gents-08-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G08,Footwear-PRIDE-3290Z-White-Gents-08-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G09,Footwear-PRIDE-3290Z-White-Gents-09-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G09,Footwear-PRIDE-3290Z-White-Gents-09-Export,1,1,4-MPU-3290-WT-G09,Semi Finished-MOULDED PU PAIR-3290-White-Gents-09,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G09,Footwear-PRIDE-3290Z-White-Gents-09-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G09,Footwear-PRIDE-3290Z-White-Gents-09-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G09,Footwear-PRIDE-3290Z-White-Gents-09-Export,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G09,Footwear-PRIDE-3290Z-White-Gents-09-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G09,Footwear-PRIDE-3290Z-White-Gents-09-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-WT-G10,Footwear-PRIDE-3290Z-White-Gents-10-Export,1,1,7-OT-0007,Packing Materials-Others-SILICA GEL,0.002,Small_Carton_Packing,2
3-FB-3290Z-WT-G10,Footwear-PRIDE-3290Z-White-Gents-10-Export,1,1,FGSC-OH,,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G10,Footwear-PRIDE-3290Z-White-Gents-10-Export,1,1,4-MPU-3290-WT-G10,Semi Finished-MOULDED PU PAIR-3290-White-Gents-10,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G10,Footwear-PRIDE-3290Z-White-Gents-10-Export,1,1,7-PS-0019,Packing Materials-Paper Stickers-NEW PRICE STICKER WHITE 80X50,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G10,Footwear-PRIDE-3290Z-White-Gents-10-Export,1,1,7-TG-0041,PACKING MATERIAL-Tag-VKC FOOT PRINT TAG,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G10,Footwear-PRIDE-3290Z-White-Gents-10-Export,1,1,7-SC-0085,Packing Materials-Small Carton-SC VKC PRIDE EXPORT PLAIN 7X10,1,Small_Carton_Packing,2
3-FB-3290Z-WT-G10,Footwear-PRIDE-3290Z-White-Gents-10-Export,1,1,7-TG-0032,Packing Materials-Tag-TAG LOOP 9 INCH,1,Small_Carton_Packing,2
4-MPU-3290-BK-G06,SF-MPU-3290-Black-Gents-06,1,1,4-FU-3290-BK-G06,Semi Finished-FINISHED UPPER-3290-Black-Gents-06,1,Molding_PU,3
4-MPU-3290-BK-G06,SF-MPU-3290-Black-Gents-06,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.213,Molding_PU,3
4-MPU-3290-BK-G06,SF-MPU-3290-Black-Gents-06,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BK-G06,SF-MPU-3290-Black-Gents-06,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BK-G06,SF-MPU-3290-Black-Gents-06,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BK-G07,SF-MPU-3290-Black-Gents-07,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BK-G07,SF-MPU-3290-Black-Gents-07,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.229,Molding_PU,3
4-MPU-3290-BK-G07,SF-MPU-3290-Black-Gents-07,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BK-G07,SF-MPU-3290-Black-Gents-07,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BK-G07,SF-MPU-3290-Black-Gents-07,1,1,4-FU-3290-BK-G07,Semi Finished-FINISHED UPPER-3290-Black-Gents-07,1,Molding_PU,3
4-MPU-3290-BK-G08,SF-MPU-3290-Black-Gents-08,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BK-G08,SF-MPU-3290-Black-Gents-08,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.235,Molding_PU,3
4-MPU-3290-BK-G08,SF-MPU-3290-Black-Gents-08,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BK-G08,SF-MPU-3290-Black-Gents-08,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BK-G08,SF-MPU-3290-Black-Gents-08,1,1,4-FU-3290-BK-G08,Semi Finished-FINISHED UPPER-3290-Black-Gents-08,1,Molding_PU,3
4-MPU-3290-BK-G09,SF-MPU-3290-Black-Gents-09,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.243,Molding_PU,3
4-MPU-3290-BK-G09,SF-MPU-3290-Black-Gents-09,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BK-G09,SF-MPU-3290-Black-Gents-09,1,1,4-FU-3290-BK-G09,Semi Finished-FINISHED UPPER-3290-Black-Gents-09,1,Molding_PU,3
4-MPU-3290-BK-G09,SF-MPU-3290-Black-Gents-09,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BK-G09,SF-MPU-3290-Black-Gents-09,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BK-G10,SF-MPU-3290-Black-Gents-10,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BK-G10,SF-MPU-3290-Black-Gents-10,1,1,4-FU-3290-BK-G10,Semi Finished-FINISHED UPPER-3290-Black-Gents-10,1,Molding_PU,3
4-MPU-3290-BK-G10,SF-MPU-3290-Black-Gents-10,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BK-G10,SF-MPU-3290-Black-Gents-10,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BK-G10,SF-MPU-3290-Black-Gents-10,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.255,Molding_PU,3
4-MPU-3290-BK-X11,SF-MPU-3290-Black-Giants-11,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BK-X11,SF-MPU-3290-Black-Giants-11,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.283,Molding_PU,3
4-MPU-3290-BK-X11,SF-MPU-3290-Black-Giants-11,1,1,4-FU-3290-BK-X11,Semi Finished-FINISHED UPPER-3290-Black-Giants-11,1,Molding_PU,3
4-MPU-3290-BK-X11,SF-MPU-3290-Black-Giants-11,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BK-X11,SF-MPU-3290-Black-Giants-11,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BK-X12,SF-MPU-3290-Black-Giants-12,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BK-X12,SF-MPU-3290-Black-Giants-12,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.293,Molding_PU,3
4-MPU-3290-BK-X12,SF-MPU-3290-Black-Giants-12,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BK-X12,SF-MPU-3290-Black-Giants-12,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BK-X12,SF-MPU-3290-Black-Giants-12,1,1,4-FU-3290-BK-X12,Semi Finished-FINISHED UPPER-3290-Black-Giants-12,1,Molding_PU,3
4-MPU-3290-BR-G06,SF-MPU-3290-Brown-Gents-06,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BR-G06,SF-MPU-3290-Brown-Gents-06,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BR-G06,SF-MPU-3290-Brown-Gents-06,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BR-G06,SF-MPU-3290-Brown-Gents-06,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.213,Molding_PU,3
4-MPU-3290-BR-G06,SF-MPU-3290-Brown-Gents-06,1,1,4-FU-3290-BR-G06,Semi Finished-FINISHED UPPER-3290-Brown-Gents-06,1,Molding_PU,3
4-MPU-3290-BR-G07,SF-MPU-3290-Brown-Gents-07,1,1,6-ADH-0029,Consumables-Adhesive-ELFI,0.0003,Molding_PU,3
4-MPU-3290-BR-G07,SF-MPU-3290-Brown-Gents-07,1,1,6-CHM-0126,Consumables-Chemicals-Chemicals-RELEASE AGENT W.B 711/07A,0.001,Molding_PU,3
4-MPU-3290-BR-G07,SF-MPU-3290-Brown-Gents-07,1,1,4-FU-3290-BR-G07,Semi Finished-FINISHED UPPER-3290-Brown-Gents-07,1,Molding_PU,3
4-MPU-3290-BR-G07,SF-MPU-3290-Brown-Gents-07,1,1,MPU-OH,,1,Molding_PU,3
4-MPU-3290-BR-G07,SF-MPU-3290-Brown-Gents-07,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.229,Molding_PU,3
4-MPU-3290-BR-G08,SF-MPU-3290-Brown-Gents-08,1,1,4-PUX-0004,Semi Finished-FORTUNE ELASTOMERS BR-PU-PU MIX DOVE LD-BLACK,0.235,Molding_PU,3
